Index,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfishing_Fm,Overfishing_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalBycatch_lbs,TotalBycatch_inds,Bycatch_ratio,ESA_num,ESA_lbs,ESA_birdturt,IUCN_num,IUCN_lbs,IUCN_birdturt,MMPA,VessPers,NORM_Overfishing_Fm,NORM_Overfishing_Bt,NORM_TotalBycatch_lbs,NORM_TotalBycatch_inds,NORM_Bycatch_ratio,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,mean_criteria
338,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,Vertical line,line,2013,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,0,0,0,24,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.533333333,0,0,0,0.053333333
505,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,Vertical line,line,2015,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,1: Red snapper; Vermillion snapper unlisted,1,"Nassau grouper unknown, Vermillion snapper unlisted",0,510140.13,0,0.257916119,2,473.52,0,29,162019.35,0,1,NA,0.5,0,0.001724878,0,0.307675178,0.333333333,0.000273561,0,0.644444444,0.014517016,0,0,0.150164034
17,California Halibut Trawl,WC,Bottom trawl,trawl,2010,California halibut,Y,None,0,None,0,758197.55,0,0.838274056,2,0,0,2,6444.55,0,1,53,0,0,0.002563606,0,1,0.333333333,0,0,0.044444444,0.000577435,0,0,0.115076568
104,California Halibut Trawl,WC,Bottom trawl,trawl,2011,California halibut,Y,None,0,None,0,565584.09,15,0.727792719,2,479.37,0,9,16642.92,0,1,53,0,0,0.001912344,0.00203749,0.868203798,0.333333333,0.000276941,0,0.2,0.001491214,0,0,0.11727126
191,California Halibut Trawl,WC,Bottom trawl,trawl,2012,California halibut,Y,None,0,None,0,650521.35,0,0.803737262,1,968.82,0,5,5558.65,0,1,53,0,0,0.002199533,0,0.958800116,0.166666667,0.000559705,0,0.111111111,0.000498058,0,0,0.103319599
278,California Halibut Trawl,WC,Bottom trawl,trawl,2013,California halibut,Y,None,0,None,0,722416.14,0,0.795993268,2,7137.31,0,4,21226.59,0,1,53,0,0,0.002442622,0,0.949562094,0.333333333,0.004123353,0,0.088888889,0.001901913,0,0,0.115021017
361,California Halibut Trawl,WC,Bottom trawl,trawl,2014,California halibut,Y,Undefined,0,None,0,731918.89,3,0.760852442,2,2512.74,0,16,17366.68,0,1,53,0,0,0.002474753,0.000407498,0.907641644,0.333333333,0.001451655,0,0.355555556,0.001556063,0,0,0.133535042
445,California Halibut Trawl,WC,Bottom trawl,trawl,2015,California halibut,Y,Undefined,0,None,0,622241.49,16,0.709172985,2,9282.24,0,10,21432.69,0,1,53,0,0,0.002103913,0.002173322,0.845991809,0.333333333,0.005362518,0,0.222222222,0.00192038,0,0,0.117758958
105,California Halibut/White Seabass and Other Species Set Gillnet (>3.5 in Mesh),WC,gillnet,gillnet,2011,"California halibut, White seabass",Y,None,0,None,0,21263,247,0.014326822,1,0,0,5,0,0,2,50,0,0,7.19E-05,0.033550666,0.017090857,0.166666667,0,0,0.111111111,0,0,0.5,0.069040933
192,California Halibut/White Seabass and Other Species Set Gillnet (>3.5 in Mesh),WC,gillnet,gillnet,2012,"California halibut, White seabass",Y,None,0,None,0,24468,72,0.016494848,0,0,0,10,0,0,2,50,0,0,8.27E-05,0.009779951,0.019677154,0,0,0,0.222222222,0,0,0.5,0.062646838
279,California Halibut/White Seabass and Other Species Set Gillnet (>3.5 in Mesh),WC,gillnet,gillnet,2013,"California halibut, White seabass",Y,None,0,None,0,22683,0,0.013106151,1,0,0,8,0,0,2,50,0,0,7.67E-05,0,0.015634685,0.166666667,0,0,0.177777778,0,0,0.5,0.071679652
18,California Halibut/White Seabass and Other Species Set Gillnet (>3.5 in Mesh),WC,gillnet,gillnet,2010,"California halibut, White seabass",Y,None,0,None,0,NA,0,NA,0,0,0,9,0,0,2,58,0,0,NA,0,NA,0,0,0,0.2,0,0,0.5,0.07
19,California Small-Mesh Drift Gillnet (Mesh Size >3.5 in and < 14 in),WC,Small-Mesh Gillnet,gillnet,2010,"White seabass, California yellowtail",M,None,0,None,0,NA,0,NA,0,0,0,4,0,0,2,24,0,0,NA,0,NA,0,0,0,0.088888889,0,0,0.5,0.058888889
106,California Small-Mesh Drift Gillnet (Mesh Size >3.5 in and < 14 in),WC,Small-Mesh Gillnet,gillnet,2011,"White seabass, California yellowtail",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,30,0,0,NA,0,NA,0,0,0,0,0,0,0.5,0.05
193,California Small-Mesh Drift Gillnet (Mesh Size >3.5 in and < 14 in),WC,Small-Mesh Gillnet,gillnet,2012,"White seabass, California yellowtail",M,None,0,None,0,NA,5,NA,0,0,0,0,0,0,1,30,0,0,NA,0.000679163,NA,0,0,0,0,0,0,0,6.79E-05
280,California Small-Mesh Drift Gillnet (Mesh Size >3.5 in and < 14 in),WC,Small-Mesh Gillnet,gillnet,2013,"White seabass, California yellowtail",Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,0,0,NA,0,NA,0,0,0,0,0,0,0.5,0.05
444,California/Oregon Drift Gillnet (Mesh Size >14 in) for Swordfish and Thresher Shark,WC,Large-Mesh Gillnet,gillnet,2015,Swordfish and Thresher shark,Y,Thresher shark unk,0,Thresher shark unknown,0,648.84,0,0.000739487,0,0,0,6,526.88,0,3,19,0,0,2.19E-06,0,0.000882154,0,0,0,0.133333333,4.72E-05,0,1,0.094522074
360,California/Oregon Drift Gillnet (Mesh Size >14 in) for Swordfish and Thresher Shark,WC,Large-Mesh Gillnet,gillnet,2014,Swordfish and Thresher shark,Y,Thresher shark unknown,0,Thresher shark unknown,0,1646.8,NA,0.0017119,0,0,0,16,1569.68,0,3,19,0,0,5.57E-06,NA,0.002042172,0,0,0,0.355555556,0.000140644,0,1,0.123431267
281,California/Oregon Drift Gillnet (Mesh Size >14 in) for Swordfish and Thresher Shark,WC,Large-Mesh Gillnet,gillnet,2013,"Swordfish, Thresher shark",Y,Thresher Shark unknown,0,Thresher Shark unknown,0,4099,0,0.002368387,0,0,5,8,0,0,3,25,0,0,1.39E-05,0,0.002825313,0,0,0.004099705,0.177777778,0,0,1,0.098726388
194,California/Oregon Drift Gillnet (Mesh Size >14 in) for Swordfish and Thresher Shark,WC,Large-Mesh Gillnet,gillnet,2012,"Swordfish, Thresher shark",Y,Thresher Shark unknown,0,Thresher Shark unknown,0,3348,0,0.002257019,1,0,0,8,0,5,2,45,0,0,1.13E-05,0,0.00269246,0.166666667,0,0,0.177777778,0,0.004099705,0.5,0.070937327
20,California/Oregon Drift Gillnet (Mesh Size >14 in) for Swordfish and Thresher Shark,WC,Large-Mesh Gillnet,gillnet,2010,"Swordfish, Thresher shark",Y,Thresher Shark unknown,0,Thresher Shark unknown,0,NA,0,NA,0,0,0,5,0,0,3,85,0,0,NA,0,NA,0,0,0,0.111111111,0,0,1,0.111111111
107,California/Oregon Drift Gillnet (Mesh Size >14 in) for Swordfish and Thresher Shark,WC,Large-Mesh Gillnet,gillnet,2011,"Swordfish, Thresher shark",Y,Thresher Shark unknown,0,Thresher Shark unknown,0,2488,0,0.001676393,0,0,0,6,0,0,1,NA,0,0,8.41E-06,0,0.001999815,0,0,0,0.133333333,0,0,0,0.011278463
446,California/Oregon Nearshore Rockfish,WC,trawl,trawl,2015,"Nearshore rockfish, Cabezon, Greenling, CA sheepshead, Lingcod",M,CA greenling; Sheepshead unlisted,0,"Nearshore rockfish unknown; CA Greenling, sheepshead unlisted",0,495550.45,22,0.249737513,2,453.14,0,4,88625.54,0,1,NA,0,0,0.001675548,0.002988318,0.297918695,0.333333333,0.000261787,0,0.088888889,0.007940893,0,0,0.061083955
362,California/Oregon Nearshore Rockfish,WC,trawl,trawl,2014,"Nearshore rockfish, Cabezon, Greenling, CA sheepshead, Lingcod",M,CA greenling; Sheepshead unlisted,0,"Nearshore rockfish unknown; CA Greenling, sheepshead unlisted",0,554119.49,58,0.301123161,2,1076.77,0,16,92399.71,0,1,NA,0,0,0.00187358,0.007878294,0.359218037,0.333333333,0.00062207,0,0.355555556,0.008279061,0,0,0.088896661
21,California/Oregon Nearshore Rockfish,WC,trawl,trawl,2010,"Nearshore rockfish, Cabezon, Greenling, CA sheepshead, Lingcod",M,Greenling unknown,0,none,0,49519.74,0,0.055035777,2,0,0,1,124.5,0,1,NA,0,0,0.000167435,0,0.06565368,0.333333333,0,0,0.022222222,1.12E-05,0,0,0.035115652
108,California/Oregon Nearshore Rockfish,WC,trawl,trawl,2011,"Nearshore rockfish, Cabezon, Greenling, CA sheepshead, Lingcod",M,Greenling unknown,0,none,0,439464.09,13.4,0.296107039,2,639.33,0,2,8305.66,0,1,NA,0,0,0.001485909,0.001820158,0.353234168,0.333333333,0.000369353,0,0.044444444,0.000744191,0,0,0.061285963
195,California/Oregon Nearshore Rockfish,WC,trawl,trawl,2012,"Nearshore rockfish, Cabezon, Greenling, CA sheepshead, Lingcod",M,Greenling unknown,0,none,0,386420.21,30,0.26050117,2,771.61,0,2,70427.46,0,1,NA,0,0,0.001306558,0.00407498,0.310758955,0.333333333,0.000445773,0,0.044444444,0.006310336,0,0,0.058389532
282,California/Oregon Nearshore Rockfish,WC,trawl,trawl,2013,"Nearshore rockfish, Cabezon, Greenling, CA sheepshead, Lingcod",M,Greenling unknown,0,none,0,534063.75,0,0.308579996,2,9700.24,0,2,118212.26,0,1,NA,0,0,0.001805768,0,0.368113499,0.333333333,0.005604004,0,0.044444444,0.010591879,0,0,0.063657744
333,Oregon/California Pink Shrimp,WC,Bottom trawl,trawl,2013,Pink shrimp,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,300,0,0,NA,0,NA,0,0,0,0,0,0,0,0
72,Oregon/California Pink Shrimp,WC,Bottom trawl,trawl,2010,Pink shrimp,N,None,0,None,0,1386251.06,0,0.030005875,1,0,0,2,36537.44,0,1,NA,0,0,0.004687171,0,0.035794827,0.166666667,0,0,0.044444444,0.003273773,0,0,0.021238907
159,Oregon/California Pink Shrimp,WC,Bottom trawl,trawl,2011,Pink shrimp,N,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
246,Oregon/California Pink Shrimp,WC,Bottom trawl,trawl,2012,Pink shrimp,N,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
78,Washington/Oregon/California Pink Shrimp,WC,trawl,trawl,2010,Pink shrimp,N,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,300,0,0,NA,0,NA,0,0,0,0,0,0,0,0
165,Washington/Oregon/California Pink Shrimp,WC,trawl,trawl,2011,Pink shrimp,N,None,0,None,0,2250502.91,0,0.033309894,1,57377.45,0,3,6829.06,0,1,300,0,0,0.007609366,0,0.039736282,0.166666667,0.033147992,0,0.066666667,0.000611887,0,0,0.026203238
339,Washington/Oregon/California Pink Shrimp,WC,trawl,trawl,2013,Pink shrimp,N,None,0,None,0,3193410.86,0,0.043709548,1,1641155.48,0,2,232.68,0,1,300,0,0,0.010797512,0,0.052142313,0.166666667,0.948125241,0,0.044444444,2.08E-05,0,0,0.101849752
507,Washington/Oregon/California Pink Shrimp,WC,trawl,pots and traps,2015,Pink shrimp,N,Pacific stocks not listed,0,Pacific stocks not listed,0,5855763.41,0,0.053574407,2,1352209.28,0,3,2085.83,0,1,300,0,0,0.019799418,0,0.063910372,0.333333333,0.781195789,0,0.066666667,0.000186891,0,0,0.105424373
423,Washington/Oregon/California Pink Shrimp,WC,trawl,trawl,2014,Pink shrimp,N,Pacific stocks unlisted,0,Pacific stocks not listed,0,7126091.91,44,0.072079459,1,1730947.99,0,17,473.57,0,1,300,0,0,0.024094633,0.005976637,0.085985554,0.166666667,1,0,0.377777778,4.24E-05,0,0,0.138378642
252,Washington/Oregon/California Pink Shrimp,WC,trawl,trawl,2012,Pink shrimp,N,None,0,None,0,3934803.4,0,0.057096333,2,1304299.31,0,3,2258.89,0,1,300,0,0,0.013304297,0,0.068111774,0.333333333,0.753517331,0,0.066666667,0.000202398,0,0,0.102927983
79,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,Combined gears,combined gears,2010,Sablefish,M,None,0,None,0,2280976.6,0,0.349006039,0,0,0,2,496556.93,0,1,NA,0,0,0.007712403,0,0.416338829,0,0,0,0.044444444,0.044491753,0,0,0.042748953
166,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,Combined gears,combined gears,2011,Sablefish,Y,None,0,None,0,1884641.28,81.4,0.341107922,1,0,1.1,7,260522.31,59.2,1,NA,0,0,0.00637232,0.011056778,0.40691695,0.166666667,0,0.000901935,0.155555556,0.023342931,0.048540505,0,0.06827947
253,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,Combined gears,combined gears,2012,Sablefish,M,None,0,None,0,2386495.77,246.8,0.418790403,0,0,0,9,379542.3,159.5,1,NA,0,0,0.008069183,0.033523499,0.499586502,0,0,0,0.2,0.034007183,0.130780584,0,0.075497246
340,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,Combined gears,combined gears,2013,Sablefish,M,None,0,None,0,1291393.22,91.6,0.333347617,0,0,0,5,305111.54,86.6,1,NA,0,0,0.004366439,0.012442271,0.39765947,0,0,0,0.111111111,0.027338149,0.071006888,0,0.051993694
424,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,Combined gears,combined gears,2014,Sablefish,M,None,0,None,0,1449440.48,19,0.354010641,1,166.15,0,18,342632.19,4,1,NA,0,0,0.004900826,0.00258082,0.422308955,0.166666667,9.60E-05,0,0.4,0.030700018,0.003279764,0,0.085877753
508,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,Combined gears,combined gears,2015,Sablefish,M,None,0,None,0,1574440.68,82,0.340439633,1,18.85,0,7,332410.48,34,1,NA,0,0,0.005323475,0.011138278,0.40611973,0.166666667,1.09E-05,0,0.155555556,0.029784148,0.027877993,0,0.066873061
80,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,trawl,trawl,2010,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1341254.39,0,0.222424337,0,0,0,2,150607.34,0,1,NA,0,0,0.004535029,0,0.265336062,0,0,0,0.044444444,0.013494494,0,0,0.027317502
167,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,Combined gears,combined gears,2011,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1747027.48,78.6,0.285754489,0,0,0,6,206997.03,78.6,1,NA,0,0,0.005907023,0.010676447,0.340884329,0,0,0,0.133333333,0.018547039,0.06444736,0,0.047816294
254,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,"Longline, surface",combined gears,2012,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,992021.17,66.8,0.259260921,0,0,0,5,122823.79,0,1,NA,0,0,0.003354207,0.009073621,0.309279429,0,0,0,0.111111111,0.011005074,0,0,0.036985287
341,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,Combined gears,combined gears,2013,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,983911.98,39.7,0.27847395,0,0,0,6,110302.96,39.7,1,NA,0,0,0.003326788,0.005392556,0.332199175,0,0,0,0.133333333,0.009883201,0.032551656,0,0.043057226
425,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,Combined gears,combined gears,2014,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,668717.19,0,0.216778287,0,0,0,17,44496.4,0,1,NA,0,0,0.002261056,0,0.258600735,0,0,0,0.377777778,0.0039869,0,0,0.053552206
509,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,Combined gears,combined gears,2015,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1162627.37,30,0.277677688,0,0,0,7,110794.66,30,1,NA,0,0,0.003931058,0.00407498,0.331249293,0,0,0,0.155555556,0.009927258,0.024598229,0,0.044111364
81,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,Bottom trawl,trawl,2010,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
168,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,Bottom trawl,trawl,2011,NA,NA,NA,NA,NA,NA,286117.57,5.9,0.101151341,0,0,0,6,70996.93,4,1,NA,NA,NA,0.000967416,0.000801413,0.120666195,0,0,0,0.133333333,0.006361361,0.003279764,0,0.026540948
255,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,Bottom trawl,trawl,2012,NA,NA,NA,NA,NA,NA,361417.19,18.8,0.144545099,0,0,0,4,146591.5,3,1,NA,NA,NA,0.001222018,0.002553654,0.172431794,0,0,0,0.088888889,0.013134673,0.002459823,0,0.028069085
342,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,Bottom trawl,trawl,2013,NA,NA,NA,NA,NA,NA,136334.97,0,0.103681415,0,0,0,5,54641.36,0,1,NA,NA,NA,0.000460974,0,0.12368439,0,0,0,0.111111111,0.004895894,0,0,0.024015237
426,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,Bottom trawl,trawl,2014,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,168120.63,4,0.088649578,1,141.57,0,18,81140.29,2,1,NA,0,0,0.000568447,0.000543331,0.105752501,0.166666667,8.18E-05,0,0.4,0.007270211,0.001639882,0,0.056876902
510,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,Bottom trawl,trawl,2015,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,226316.19,0,0.104195683,0,0,0,5,64449.9,0,1,NA,0,0,0.000765217,0,0.124297874,0,0,0,0.111111111,0.005774744,0,0,0.020162412
82,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2010,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
169,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2011,NA,NA,NA,NA,NA,NA,5322858.06,0,0.122477018,4,2331.86,0,10,667737.38,0,1,NA,NA,NA,0.017997566,0,0.146106177,0.666666667,0.001347158,0,0.222222222,0.059829609,0,0,0.11141694
256,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2012,NA,NA,NA,NA,NA,NA,5043475.12,1,0.118005069,4,1946.22,0,12,650718.4,0,1,NA,NA,NA,0.017052921,0.000135833,0.140771467,0.666666667,0.001124367,0,0.266666667,0.0583047,0,0,0.115072262
343,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2013,NA,NA,NA,NA,NA,NA,5903818.88,0,0.123819336,4,2274.34,0,10,643486.97,0,1,NA,NA,NA,0.019961902,0,0.147707465,0.666666667,0.001313927,0,0.222222222,0.05765676,0,0,0.111552894
83,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,Bottom trawl,trawl,2010,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,12789681.97,0,0.203005424,5,3.11,0,4,1210051.48,0,1,NA,0,0,0.043244277,0,0.242170711,0.833333333,1.80E-06,0,0.088888889,0.108421228,0,0,0.109671686
170,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,Bottom trawl,trawl,2011,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
257,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,Bottom trawl,trawl,2012,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
344,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,Bottom trawl,trawl,2013,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
427,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,Bottom trawl,trawl,2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,5771980.74,0,0.139462259,4,5060.57,0,17,709809.93,0,1,NA,0,0,0.019516133,0,0.166368335,0.666666667,0.002923583,0,0.377777778,0.063599331,0,0,0.108070986
511,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,Bottom trawl,trawl,2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,4577594.99,0,0.114444918,4,142093.55,0,10,433392.74,0,1,NA,0,0,0.015477694,0,0.136524466,0.666666667,0.082090017,0,0.222222222,0.03883221,0,0,0.096817773
428,"West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,Midwater trawl,trawl,2014,Pacific hake,NA,None,0,None,0,1403078.82,4,0.003834656,4,36499.94,0,18,92828.24,2,1,NA,0,0,0.004744069,0.000543331,0.004574466,0.666666667,0.021086676,0,0.4,0.008317458,0.001639882,0,0.092297712
512,"West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,Midwater trawl,trawl,2015,Pacific hake,M,None,0,None,0,1404628.15,13,0.006564511,4,11140.03,0,10,206672.82,2,1,NA,0,0,0.004749307,0.001765825,0.007830984,0.666666667,0.006435797,0,0.222222222,0.01851799,0.001639882,0,0.077485723
429,"West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,Midwater trawl,trawl,2014,Pacific hake,NA,None,0,None,0,1169548.21,0,0.005321648,3,40599.92,0,16,3955.4,0,1,NA,0,0,0.003954459,0,0.006348339,0.5,0.023455309,0,0.355555556,0.000354406,0,0,0.074139006
513,"West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,Midwater trawl,trawl,2015,Pacific hake,M,None,0,None,0,125800.24,0,0.000963037,3,18605.07,0,4,904.3,0,1,NA,0,0,0.000425354,0,0.001148833,0.5,0.010748486,0,0.088888889,8.10E-05,0,0,0.050107716
430,"West Coast Mid-Water Trawl for Rockfish, Shoreside Processing",WC,Midwater trawl,trawl,2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multispecies groundfish complexes, Widow rockfish, Yellowtail rockfish",M,None,0,None,0,4586.85,0,0.002361324,2,2944,0,16,1600,0,1,NA,0,0,1.55E-05,0,0.002816888,0.333333333,0.001700802,0,0.355555556,0.000143361,0,0,0.057797121
514,"West Coast Mid-Water Trawl for Rockfish, Shoreside Processing",WC,Midwater trawl,trawl,2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multispecies groundfish complexes, Widow rockfish, Yellowtail rockfish",M,None,0,None,0,48406.6,0,0.011389616,3,4367.39,0,6,1371.09,0,1,NA,0,0,0.000163672,0,0.013586984,0.5,0.00252312,0,0.133333333,0.00012285,0,0,0.054144163
84,"West Coast Mid-Water Trawl for Whiting, At-Sea Processing",WC,Midwater trawl,trawl,2010,Pacific hake,Y,None,0,None,0,1445326.71,0,0.007276772,3,0,0,6,586062.77,0,1,NA,0,0,0.004886917,0,0.00868066,0.5,0,0,0.133333333,0.052511522,0,0,0.058284369
171,"West Coast Mid-Water Trawl for Whiting, At-Sea Processing",WC,Midwater trawl,trawl,2011,Pacific hake,Y,None,0,None,0,3427374.88,17,0.011993391,3,27028.79,0,7,1098538.48,0,1,NA,0,0,0.011588588,0.002309155,0.014307243,0.5,0.015615021,0,0.155555556,0.098429606,0,0,0.066483764
258,"West Coast Mid-Water Trawl for Whiting, At-Sea Processing",WC,Midwater trawl,trawl,2012,Pacific hake,Y,None,0,None,0,1386030.96,4,0.006656049,3,29168.03,0,6,295832.28,0,1,NA,0,0,0.004686427,0.000543331,0.007940183,0.5,0.016850899,0,0.133333333,0.026506723,0,0,0.057488408
345,"West Coast Mid-Water Trawl for Whiting, At-Sea Processing",WC,Midwater trawl,trawl,2013,Pacific hake,Y,None,0,None,0,1752875.7,10,0.006046545,3,23898.23,0,9,189680.51,4,1,NA,0,0,0.005926797,0.001358327,0.007213089,0.5,0.01380644,0,0.2,0.01699547,0.003279764,0,0.062381657
85,"West Coast Mid-Water Trawl for Whiting, Shoreside Processing",WC,Midwater trawl,trawl,2010,Pacific hake,Y,None,0,None,0,2158656.13,0,0.015057018,3,0,0,2,355646.07,0,1,NA,0,0,0.007298815,0,0.017961928,0.5,0,0,0.044444444,0.031866069,0,0,0.050130938
172,"West Coast Mid-Water Trawl for Whiting, Shoreside Processing",WC,Midwater trawl,trawl,2011,Pacific hake,Y,None,0,None,0,1208961.83,0,0.005094855,2,27314.99,0,6,1954.85,0,1,NA,0,0,0.004087723,0,0.006077792,0.333333333,0.015780364,0,0.133333333,0.000175156,0,0,0.041065642
259,"West Coast Mid-Water Trawl for Whiting, Shoreside Processing",WC,Midwater trawl,trawl,2012,Pacific hake,M,None,0,None,0,320426.27,0,0.002027801,2,17504.52,0,4,2966.64,0,1,NA,0,0,0.00108342,0,0.002419019,0.333333333,0.010112678,0,0.088888889,0.000265812,0,0,0.036341929
346,"West Coast Mid-Water Trawl for Whiting, Shoreside Processing",WC,Midwater trawl,trawl,2013,Pacific hake,Y,None,0,None,0,1044274.35,0,0.00440816,3,9222.86,0,4,1302.34,0,1,NA,0,0,0.003530884,0,0.005258614,0.5,0.005328213,0,0.088888889,0.00011669,0,0,0.050260274
86,"West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2010,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,105500,0,0.506573451,2,0,0,0,0,0,1,4300,0,0,0.000356715,0,0.604305295,0.333333333,0,0,0,0,0,0,0.078166279
173,"West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2011,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,134257,0,0.50398096,2,0,0,0,0,0,1,4300,0,0,0.000453948,0,0.601212642,0.333333333,0,0,0,0,0,0,0.07791666
260,"West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2012,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,501182,0,0.604502329,2,0,0,0,0,0,1,4300,0,0,0.001694589,0,0.721127327,0.333333333,0,0,0,0,0,0,0.088012937
347,"West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2013,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,266128,0,0.353339175,2,0,0,0,0,0,1,4300,0,0,0.000899828,0,0.421507945,0.333333333,0,0,0,0,0,0,0.062978426
